UserId,FullName,Email,Phone,CPF,BirthDate,Balance,Agency,NumAccount,Status,createdAt,CEP,Address,Num,Complement,Neighborhood,City,State
3944,Liz Teixeira,xrodrigues@example.org,31 4723 0377,376.214.580-62,2000-06-16,1671.43,7903,426772,active,2022-11-27 13:04:31.127068,"Chácara Lopes, 4",Minas Caixa,30177-608 Ribeiro das Flores / BA,,,,
3945,Isabel Nogueira,davi-lucca85@example.com,+55 31 2663 5855,096.847.532-92,1995-03-28,8907.06,7011,956398,inactive,2023-02-20 09:08:24.355932,Morro Otto Cardoso,Vila Da Ária,75650658 Fonseca / AC,,,,
3946,Anthony Gabriel Souza,thalescarvalho@example.org,84 3808 3687,673.102.548-80,1990-01-02,4042.32,2417,553957,active,2021-07-28 23:57:01.931226,"Conjunto de Novais, 43",Distrito Industrial Do Jatoba,54215-577 Teixeira de Minas / BA,,,,
3947,Srta. Lorena Caldeira,joaquimcostela@example.com,61 3404-0274,314.729.086-78,1928-05-14,3660.15,9304,374535,inactive,2021-02-27 01:34:13.226596,"Distrito Davi Miguel Cavalcante, 8",Jardim Atlântico,38383575 Machado de Goiás / MS,,,,
3948,Clarice da Paz,kaique05@example.net,(011) 7439 0057,746.102.395-07,1991-06-07,9113.42,9934,889741,inactive,2020-10-14 08:19:16.680600,"Morro de Cavalcante, 127",Chácara Leonina,80350457 da Luz / PI,,,,
3949,Kevin Araújo,cunhamatheus@example.net,+55 11 3173-5606,412.803.796-69,1973-02-03,9404.71,6904,930701,inactive,2022-03-07 19:30:09.698491,"Praia Aurora Garcia, 14",Vila Cemig,44334-049 Fonseca / MS,,,,
3950,Pietra Silva,miguelpinto@example.com,+55 (084) 3175 6581,539.108.642-60,1930-04-15,4616.92,5857,469943,active,2020-10-12 11:47:11.155373,"Área de Fonseca, 393",Cidade Nova,42200-395 Mendonça de Freitas / GO,,,,
3951,Emanuelly da Cunha,duartejose-pedro@example.net,+55 31 6248-4744,173.029.846-03,1951-07-18,1676.19,4792,611023,inactive,2020-03-24 13:31:54.448583,Praça Cavalcanti,Ápia,41101-712 da Cunha da Prata / PI,,,,
3952,Cecília Cardoso,sda-mota@example.org,+55 71 6604 2174,681.027.459-67,1997-12-13,2345.79,5763,549760,inactive,2022-03-27 09:57:58.940792,"Aeroporto de Pinto, 59",Castanheira,45467-382 Costela Alegre / RJ,,,,
3953,Agatha Câmara,novaesfelipe@example.com,0500 889 3282,614.382.095-33,1940-09-30,2547.47,1147,392496,active,2023-06-23 13:54:37.803555,"Recanto Siqueira, 18",Vila Nova Cachoeirinha 2ª Seção,20965221 Barbosa de Goiás / SE,,,,
3954,Matheus Lopes,siqueiraemanuella@example.org,61 1280 2839,319.287.456-28,1984-12-05,2549.39,5007,764200,active,2023-11-16 01:33:55.425139,"Praça Enzo Gabriel Vargas, 13",Vila Paquetá,28628082 Rios do Amparo / AL,,,,
3955,Srta. Júlia Araújo,maria-lizsilveira@example.com,(081) 9335 2458,589.146.023-89,1957-07-16,2609.59,3872,200501,active,2021-11-14 18:17:38.727896,"Viaduto de Moura, 471",Marieta 1ª Seção,47455-030 da Costa / RJ,,,,
3956,Léo Cirino,vitor76@example.org,+55 (071) 4629 1249,940.816.735-00,1936-11-03,4550.76,2600,344852,inactive,2022-03-14 07:07:10.146094,"Vale de Pires, 3",Olaria,74690964 Ribeiro / AP,,,,
3957,Srta. Daniela Porto,tfarias@example.net,(031) 3665-8388,830.624.915-15,1993-10-21,8944.07,8415,506588,inactive,2020-07-15 15:10:34.249686,"Setor de Gonçalves, 7",Nova Suíça,25380-537 da Rocha / MG,,,,
3958,Thiago Dias,fernandesolivia@example.com,+55 (061) 5114 3925,652.149.780-49,1928-07-06,5731.61,6285,852165,inactive,2023-11-29 04:25:32.432327,"Estrada Benicio Fernandes, 453",Pindorama,70078584 Moreira das Flores / AM,,,,
3959,Dr. Luiz Fernando Araújo,pmontenegro@example.org,+55 41 7416-7585,852.167.034-62,1960-12-16,1564.96,2851,650968,inactive,2024-05-07 01:15:07.880434,"Colônia de Ramos, 56",Castanheira,59304712 da Mata / PE,,,,
3960,Luana Sampaio,josebarbosa@example.com,84 7419 2594,386.150.974-10,1966-07-07,1350.64,2090,716503,active,2022-09-24 11:32:03.889673,"Setor de Moraes, 642",Vila Bandeirantes,40250323 Viana / SP,,,,
3961,Ana Laura Aragão,maria-luizagomes@example.net,81 2777-7751,641.752.089-76,1979-03-12,8654.52,3293,198296,active,2022-09-06 15:15:57.489312,"Trevo Davi Luiz Marques, 57",Vila Independencia 3ª Seção,34974-087 Souza do Galho / PA,,,,
3962,Valentim Vieira,noahnunes@example.net,+55 (021) 9616-5394,941.568.072-58,1982-04-30,6656.7,3935,758839,active,2021-11-05 17:47:47.478617,"Trevo de Sales, 5",Nova Vista,04753980 Lopes / SP,,,,
3963,Letícia Lima,arthur46@example.net,84 8085-6999,285.103.794-32,1969-07-19,4747.66,6867,670473,inactive,2021-08-29 14:15:48.631973,Praia de Aparecida,Maria Tereza,17365860 Rocha do Amparo / ES,,,,
3964,Lavínia Moura,cauecastro@example.net,+55 71 5688-4257,309.278.146-50,1946-08-05,6984.01,6291,819479,active,2020-01-20 23:11:11.334104,"Praça Bianca Barbosa, 3",Bela Vitoria,99440-943 Pastor / PB,,,,
3965,Sr. Emanuel Guerra,leviferreira@example.net,0900-684-5841,630.948.527-00,1983-12-04,3052.28,8400,174944,active,2020-07-31 08:01:40.182837,"Via Davi Miguel Cunha, 31",São Sebastião,68678-992 Moreira / RJ,,,,
3966,Emilly Pacheco,yda-rocha@example.com,0300 085 2790,486.517.209-20,1956-05-17,8116.66,2812,266173,inactive,2023-04-15 19:00:41.960115,"Condomínio de Azevedo, 261",Esplanada,63498-752 Cirino / RO,,,,
3967,Gael Aragão,xcarvalho@example.org,(081) 3660-5570,396.850.412-70,1960-11-06,9910.21,4250,343278,active,2024-04-20 20:46:12.642574,"Largo Casa Grande, 4",Carlos Prates,81568382 Campos da Prata / PR,,,,
3968,Sra. Sophia Freitas,fernanda28@example.com,81 4628-7247,435.709.182-97,1939-06-06,9294.13,7327,143947,active,2020-11-22 08:14:11.875645,Loteamento Marques,São Francisco Das Chagas,45183-669 Pastor de Peixoto / BA,,,,
3969,João Guilherme Nunes,julia16@example.net,(011) 6294-7376,913.074.562-43,1945-05-28,6089.57,8289,900972,active,2023-08-02 03:21:01.030767,"Colônia Pacheco, 724",Taquaril,54117680 Porto / MS,,,,
3970,Guilherme Pacheco,caioramos@example.net,(084) 5012 7187,073.529.148-97,1929-08-23,5386.61,4643,669067,active,2020-06-19 07:12:30.810086,"Vale Renan Nunes, 15",Vila Madre Gertrudes 1ª Seção,95393-746 Porto / MS,,,,
3971,Dr. Levi das Neves,fernando48@example.org,(041) 3673 2685,137.560.892-40,1986-10-18,4809.99,1691,700946,inactive,2023-06-11 20:08:22.131952,"Estação de Pimenta, 63",Marçola,59692388 Nascimento / PB,,,,
3972,Sra. Caroline Nascimento,samuel12@example.net,11 5398-1532,190.367.284-87,1927-10-21,5974.31,1120,472979,inactive,2024-04-10 13:15:41.156516,"Lago de Cardoso, 271",Novo Tupi,32177200 Cardoso do Oeste / PR,,,,
3973,Luigi Almeida,leviguerra@example.com,+55 11 6428 5403,286.719.053-30,1974-10-20,6540.5,9740,963206,active,2022-08-23 02:50:14.260344,"Lagoa de Nascimento, 4",Vila Independencia 2ª Seção,76104082 Albuquerque / RR,,,,
3974,Sr. Luiz Felipe Campos,kalbuquerque@example.com,71 9546 5945,945.638.170-66,1960-06-16,9900.66,1376,407246,inactive,2021-02-10 20:58:05.992450,Setor de da Costa,Acaba Mundo,64166-790 Moreira / PB,,,,
3975,Milena Moura,palves@example.com,(081) 5322 8101,185.396.402-60,1988-04-07,9640.08,9420,976044,inactive,2022-08-04 08:28:47.277134,Travessa de Barros,Paraíso,75511745 Cardoso Alegre / PA,,,,
3976,Luan Sá,marcelanunes@example.org,+55 (021) 2845-2051,512.678.439-00,1930-06-01,8477.46,2938,156173,active,2020-05-20 13:15:53.754006,"Travessa Ana Lívia Sousa, 75",Acaiaca,57180-934 Silveira da Mata / MA,,,,
3977,Melina Pacheco,stephanyfernandes@example.net,61 2674 8058,014.389.762-40,1973-07-09,7466.28,8813,757261,inactive,2021-06-02 09:10:27.469039,"Pátio Alícia Porto, 79",Tirol,11036-521 Teixeira Alegre / AC,,,,
3978,Laís Cassiano,agathaguerra@example.org,0500 455 7596,619.852.043-98,1985-05-11,1734.3,7801,259236,inactive,2023-06-27 15:12:53.171149,"Morro de Sá, 6",Conjunto Minas Caixa,58167559 Nogueira de Rezende / RN,,,,
3979,Maria Luísa da Paz,andrenunes@example.org,11 9270-8262,659.831.720-77,1928-08-19,7993.31,5968,406006,active,2022-05-11 16:53:11.514559,"Colônia Henrique Machado, 566",Aarão Reis,34214616 Cavalcante / RO,,,,
3980,Rafael Ramos,luisa59@example.org,71 9146-3272,671.580.429-01,1927-10-21,9518.13,6735,118764,inactive,2021-11-18 09:12:14.293319,"Rua Henrique Sá, 1",Manacas,86749-218 Campos das Flores / TO,,,,
3981,Ana Carolina das Neves,rafaelcarvalho@example.org,(084) 9913-8536,143.629.057-07,1949-05-30,7730.9,5514,521367,active,2024-02-17 00:56:25.044815,"Lago Abreu, 814",Solimoes,44101-070 Ribeiro / AL,,,,
3982,Antonella Silva,bvargas@example.org,0500-530-5147,604.379.812-31,1973-06-29,9633.89,2661,201911,active,2023-11-04 08:14:42.054101,"Pátio de Almeida, 3",Lagoinha,81988720 Souza do Norte / MG,,,,
3983,Luiz Gustavo Nunes,pborges@example.org,+55 (021) 8040 9153,704.925.613-70,1963-11-29,4602.46,1823,515759,inactive,2023-03-13 00:24:32.516234,"Estação Rezende, 79",Lindéia,52243-607 Marques Alegre / SE,,,,
3984,Dra. Bruna Cassiano,oguerra@example.com,51 2479 0870,638.472.159-73,1923-08-06,5982.14,7906,115113,active,2023-09-01 04:13:47.815142,"Quadra Maria Júlia Pires, 76",Dona Clara,55620223 da Conceição / AP,,,,
3985,Isaque Siqueira,thiago90@example.com,+55 21 8484 6460,062.894.153-60,1939-11-04,6684.58,6421,221881,active,2022-08-30 17:16:02.900231,"Rua Mendonça, 1",São Gabriel,35140-803 Gomes das Flores / AL,,,,
3986,Ana Lívia Nunes,cassianodiogo@example.org,0800 915 1055,316.748.590-66,1988-12-28,2069.27,4981,623423,active,2020-05-19 20:36:18.190586,"Pátio Câmara, 3",Marmiteiros,78294-413 Novaes da Praia / DF,,,,
3987,Pietro Siqueira,raulfernandes@example.org,81 0947-6138,136.527.849-28,1971-11-07,1591.18,3274,566268,active,2021-03-10 14:54:42.070297,"Condomínio de Alves, 606",Primeiro De Maio,78249-289 Cunha da Praia / ES,,,,
3988,Júlia Moraes,luiz-otavio67@example.com,+55 31 7575-0740,521.987.603-12,1931-03-02,7114.8,2564,712230,inactive,2020-03-10 12:17:30.478420,"Campo Abreu, 989",Olhos D'água,72798457 Moraes de Marques / PB,,,,
3989,Dra. Maya Peixoto,mendeskamilly@example.org,0500-871-4726,724.901.358-05,1957-07-13,9668.94,4988,654434,inactive,2021-06-14 06:53:29.897598,"Sítio de Leão, 91",Novo Santa Cecilia,07709-581 Farias da Praia / SC,,,,
3990,Maria Fernanda Nunes,aylla56@example.org,84 2236-4514,451.367.082-71,1932-04-17,9281.67,5682,884797,active,2024-03-27 08:15:32.381390,"Vila Costa, 1",Vila Antena Montanhês,78409-138 da Cruz / PR,,,,
3991,Gabrielly Ferreira,apollo48@example.com,0500-692-6249,394.827.015-50,1962-01-30,4766.76,3191,639411,inactive,2021-10-29 08:29:18.786515,Fazenda Davi Lucas Castro,Grota,38979-203 Pimenta Grande / RO,,,,
3992,André Silva,camargoaurora@example.com,+55 51 0511 6851,360.419.728-78,1949-12-23,1138.71,4795,190475,inactive,2022-10-26 16:46:54.113421,"Recanto de Porto, 894",Taquaril,21714-296 Pimenta / RN,,,,
3993,Ágatha Nascimento,oliveirahenry@example.net,0300 868 5069,175.983.604-48,1988-05-23,3569.53,6391,378139,inactive,2022-05-15 17:47:27.411694,"Ladeira Noah Ferreira, 75",Santa Margarida,42788-187 Rocha de Moura / MT,,,,
3994,Elisa Cardoso,heloisavasconcelos@example.net,21 9083 8692,930.467.512-06,1959-10-31,5155.39,7401,792463,active,2022-01-12 12:57:50.101634,"Rua Yuri Sousa, 23",Ambrosina,37892212 Pinto de Teixeira / PB,,,,
3995,Sra. Isabel Sá,valentimabreu@example.net,0500-570-4298,065.314.872-08,1927-03-15,3255.48,2642,593840,inactive,2022-09-20 02:42:36.020621,"Ladeira Kamilly da Paz, 4",Vila Santa Rosa,17963001 Câmara Paulista / DF,,,,
3996,Marcos Vinicius Pacheco,enzoramos@example.net,(081) 9821-0649,318.205.647-62,1939-11-17,4238.29,4835,203092,active,2023-09-17 19:23:51.607004,"Recanto de Fonseca, 57",Vila Barragem Santa Lúcia,01759-227 Guerra / PA,,,,
3997,Dr. Luiz Henrique Pereira,luiz-miguel66@example.org,+55 61 9430-3453,359.074.816-84,2001-08-28,7900.63,4892,349010,active,2021-12-17 19:02:02.513201,"Favela de Vargas, 772",Conjunto Califórnia I,33255-986 Guerra da Prata / MS,,,,
3998,Thales Leão,limarenan@example.com,+55 (011) 3484 1407,149.520.736-61,1961-08-07,5552.37,8735,374848,inactive,2021-02-26 15:34:49.383983,"Favela Fernandes, 62",Estrela Do Oriente,68199-935 das Neves / PR,,,,
3999,Diego Câmara,pbarros@example.org,31 8615-7279,162.845.703-17,2003-10-13,7346.1,8755,302771,inactive,2023-08-14 16:52:14.489291,"Pátio de Moura, 40",São Pedro,47305414 Macedo de das Neves / ES,,,,
4000,Dra. Emanuelly Guerra,ribeiroanthony@example.net,+55 31 4493-7204,875.426.901-67,1968-08-03,6519.17,2001,751321,active,2021-01-08 14:27:35.693161,"Recanto Stephany Machado, 91",Vila Real 1ª Seção,53214-459 Andrade / ES,,,,
4001,Sophie Campos,melinacunha@example.org,61 8222-3995,196.834.527-28,1988-08-21,4400.72,7876,707036,active,2021-02-07 09:49:43.556466,"Praça Vargas, 72",Marilandia,48888-364 Nogueira da Serra / RJ,,,,
4002,Sr. Lucas Gabriel Barbosa,hda-conceicao@example.com,+55 81 7567-3326,902.863.714-13,1985-09-27,6216.59,8722,891386,active,2022-03-24 03:16:24.675309,"Feira de Cunha, 71",Jardim São José,13368-825 da Cunha / ES,,,,
4003,Helena Peixoto,olivia89@example.com,+55 71 0794 3079,210.976.348-50,1943-12-17,9386.01,2729,816419,active,2024-04-04 04:12:29.632362,"Ladeira Isabel Viana, 67",Rio Branco,27515372 da Costa do Campo / PA,,,,
4004,Mariana Aragão,rezendeesther@example.net,+55 71 1532-8131,764.839.215-19,1987-12-14,5863.27,5523,828634,inactive,2023-12-13 21:03:51.767425,"Chácara Eloá Ramos, 2",Jardim Alvorada,30898629 Costa de Aparecida / PI,,,,
4005,Clara Vasconcelos,raelda-cunha@example.net,84 8600 9169,401.879.365-01,1942-09-27,3972.16,4511,213403,active,2023-05-08 14:41:03.602430,"Esplanada de Pastor, 93",Novo Aarão Reis,62690710 Oliveira / SE,,,,
4006,Isabel Gomes,laviniamonteiro@example.com,11 2002 4861,961.825.473-91,1989-11-28,2331.76,1816,653136,inactive,2022-11-16 06:12:33.308148,"Lago de Monteiro, 61",Grota,30108-038 Castro / MS,,,,
4007,Benício da Cunha,fpacheco@example.com,21 6711 9393,365.192.874-82,1982-05-09,8405.95,2993,749856,active,2023-05-22 21:58:51.079545,"Viela Davi Miguel Almeida, 25",Marieta 3ª Seção,03680-293 Ferreira Verde / DF,,,,
4008,Rodrigo Lima,da-pazfernando@example.com,+55 (081) 4790-3827,915.304.627-70,1943-01-30,1181.92,8604,815814,active,2020-11-10 06:26:22.756265,"Distrito Sá, 75",Mariano De Abreu,08856424 Almeida das Pedras / PB,,,,
4009,Mateus Abreu,benjamin37@example.com,+55 71 5726-6573,913.247.065-70,1964-06-07,7692.25,3856,738637,active,2020-01-27 19:59:24.120408,Campo de Macedo,Novo Das Industrias,44410919 Almeida / RR,,,,
4010,Brayan Teixeira,kevin60@example.com,0500 230 0771,528.397.061-21,1970-12-15,4235.31,4113,769179,inactive,2023-07-16 15:06:50.759513,"Lago Lima, 2",Serra,33155862 Abreu das Flores / RO,,,,
4011,Sra. Ágatha Castro,carlos-eduardocavalcanti@example.net,+55 84 2099-7972,539.210.468-15,1958-03-15,2113.44,8711,301405,active,2023-09-23 22:38:41.527389,"Pátio Rodrigues, 490",Cidade Nova,48863244 Garcia do Sul / RO,,,,
4012,Ravi Lucca Teixeira,cmendes@example.com,+55 31 3092-7492,817.239.465-91,1961-02-11,5545.56,6358,156883,active,2022-02-28 15:28:02.120093,"Favela Novaes, 46",Alípio De Melo,57691-124 Sá de Borges / CE,,,,
4013,Luana Souza,josueporto@example.net,+55 81 8346 5285,240.918.765-01,1960-12-15,9687.99,2113,122278,active,2020-05-21 04:40:34.021247,"Pátio Guerra, 118",Vila Barragem Santa Lúcia,56541-391 Silva Alegre / RJ,,,,
4014,Liz da Rocha,aparecidaryan@example.com,+55 (021) 1216 5580,283.469.571-73,1990-12-26,4285.9,8676,231145,active,2022-10-18 13:14:23.921904,"Área de da Cruz, 1",Cachoeirinha,94633-351 da Cunha da Praia / ES,,,,
4015,Marcela Pinto,amacedo@example.org,(021) 0874 7841,913.782.465-19,1998-07-16,6468.22,7373,396461,inactive,2023-04-06 05:54:00.860575,"Largo Lucas Pereira, 4",Nossa Senhora Da Aparecida,59292948 Rodrigues / DF,,,,
4016,Dom Ribeiro,ucamargo@example.com,+55 51 3240 9256,201.573.489-97,1994-04-22,4634.44,8991,521804,active,2024-03-12 15:24:34.277911,"Condomínio de Rezende, 39",Lindéia,63958621 Guerra / PA,,,,
4017,Henry Leão,kcastro@example.net,+55 31 5916 9050,521.486.037-44,1995-02-27,8132.37,2355,572272,inactive,2023-01-08 16:54:31.173129,"Residencial Casa Grande, 31",Vila Inestan,75458-265 Aparecida / BA,,,,
4018,Lavínia da Conceição,alexia70@example.net,(011) 3133-0968,516.328.904-70,1931-10-28,8212.66,4705,576794,active,2021-03-16 11:09:31.418385,"Passarela Benício Aparecida, 39",Santa Terezinha,62288064 Viana / ES,,,,
4019,Dra. Maria Luísa Castro,nicolas18@example.com,0300-024-6270,543.702.169-07,1964-11-26,8508.61,9475,578065,active,2022-01-30 11:26:12.100662,"Estação Dias, 90",Zilah Sposito,78247-756 Porto do Campo / MT,,,,
4020,Maria Isis das Neves,da-luzmaria-luisa@example.org,31 9735-1391,378.529.610-02,1939-08-09,6413.8,4614,420335,inactive,2020-07-30 13:06:09.043765,"Praça Sophie Teixeira, 7",Floramar,05555032 Costa / PE,,,,
4021,Marcos Vinicius Porto,bcastro@example.org,61 2646 9005,046.298.157-67,1926-02-21,8655.31,3723,525443,inactive,2020-04-17 12:55:53.415061,"Aeroporto Otávio Mendes, 41",Nossa Senhora Da Aparecida,20754-124 Pires / MT,,,,
4022,Lorenzo Sousa,raul77@example.net,+55 (081) 1411-5436,368.247.905-83,1943-05-15,9548.42,2439,725323,active,2023-03-03 20:54:52.564625,"Loteamento Maria Cecília Ferreira, 17",Itaipu,39066-473 da Mota de Minas / RR,,,,
4023,Rafaela Garcia,vitor-hugo94@example.com,(031) 4639-9484,270.653.189-40,1947-10-04,6494.39,2756,399764,active,2022-11-18 01:34:03.853520,"Parque Yan Albuquerque, 30",Frei Leopoldo,58780165 Novaes / TO,,,,
4024,Stephany Vieira,manuelacardoso@example.org,71 5428 2331,723.601.495-80,1967-01-28,2137.32,6378,166633,inactive,2020-03-27 05:02:19.350363,"Vila Rafael Vasconcelos, 4",Vila Trinta E Um De Março,40029108 Pimenta Alegre / MA,,,,
4025,Sr. Danilo Vieira,silvafernando@example.net,+55 (041) 1219 8936,804.961.235-05,2003-05-05,7819.76,8727,162127,active,2024-05-30 19:41:52.772523,"Parque de Casa Grande, 309",Planalto,80214-141 Borges / RO,,,,
4026,Stella Souza,joaquimcosta@example.com,81 9000 9631,148.537.290-97,1969-10-06,6965.97,1217,952719,active,2021-02-17 15:17:52.653296,"Lago Ana Laura Ramos, 78",Conjunto Minas Caixa,08826-802 Sampaio Verde / RN,,,,
4027,Dra. Bárbara Castro,da-conceicaomarcela@example.com,+55 51 9762 4130,584.023.716-71,1964-02-29,8627.45,9756,469569,active,2021-05-07 13:09:49.651847,"Passarela Rezende, 88",Vila Pinho,50164675 da Cunha / TO,,,,
4028,Ana Beatriz Andrade,pimentajoao-gabriel@example.org,(051) 1988 9598,537.091.624-16,1971-01-01,9240.64,6068,464099,active,2022-05-13 19:23:35.159138,"Praça Gonçalves, 6",Vila São Gabriel,99216-037 Freitas / SP,,,,
4029,Marcelo Duarte,jesusjose@example.net,(051) 9345-8814,046.289.573-47,1991-05-12,1761.5,1900,906644,inactive,2022-02-07 01:45:34.434937,"Praça Gomes, 79",Jardim Dos Comerciarios,87087836 Cavalcante das Pedras / PA,,,,
4030,Rafaela Azevedo,sda-mata@example.com,(011) 9351-7136,318.690.452-89,1945-01-11,8409.32,3515,254356,inactive,2022-03-14 05:51:41.639769,Aeroporto Ana Liz da Costa,Santa Rosa,89343-520 Rios da Praia / PE,,,,
4031,Marcela Pacheco,acampos@example.net,(051) 9877-8715,265.381.704-71,1932-03-04,7600.15,1161,189350,inactive,2024-01-30 10:01:53.168608,"Ladeira Lorenzo Souza, 51",Nova Vista,40189289 Duarte da Praia / MT,,,,
4032,Sra. Ana Julia Brito,marianarezende@example.net,+55 (051) 5588 9297,029.734.516-80,1947-09-02,5765.08,9509,194014,inactive,2020-03-15 07:53:37.880600,"Colônia Esther Martins, 41",Parque São José,96743263 da Luz da Prata / PB,,,,
4033,Srta. Raquel Rocha,maria-cecilia73@example.com,+55 21 9052 1928,041.825.936-42,1947-08-25,8302.8,6236,331806,active,2020-03-01 20:37:57.810848,"Loteamento Maya Macedo, 7",Carmo,50420-627 Aragão / SC,,,,
4034,Benjamin Câmara,novaisenzo@example.org,+55 (021) 6802 6223,532.407.916-25,1928-03-29,6389.2,3081,284800,inactive,2023-04-26 18:03:06.333781,"Largo Maria Laura Nogueira, 61",Vila Pinho,04472842 Costela / MS,,,,
4035,Igor da Luz,duartegabriel@example.net,0900-283-5323,867.435.092-56,1967-12-16,9699.82,4131,515200,active,2020-09-20 13:25:15.577108,"Praia de Oliveira, 49",Vila Nova Cachoeirinha 2ª Seção,08414-868 Rios / RN,,,,
4036,Apollo Jesus,pietra90@example.net,(021) 8423 9765,071.695.342-07,1965-03-24,1735.16,2620,101568,inactive,2021-04-25 05:17:09.673673,"Núcleo Murilo Araújo, 49",Universo,63761470 Oliveira / RS,,,,
4037,Dr. Theodoro Albuquerque,lucas-gabriel79@example.com,0800 165 7615,679.082.154-67,1975-09-24,9244.59,6312,306100,active,2023-10-23 01:34:54.432450,"Lagoa de Novaes, 55",Diamante,17406173 Borges de Câmara / GO,,,,
4038,Arthur Carvalho,gabrielapastor@example.org,21 5727-3563,938.657.021-12,1968-01-26,7213.26,5395,580700,inactive,2020-12-27 00:25:06.219178,"Parque Brito, 13",Vila Puc,33897214 da Costa de Duarte / BA,,,,
4039,Davi Luiz Borges,maria-julia58@example.org,(061) 0875-5664,530.764.281-44,1994-02-05,2338.07,1304,573078,inactive,2023-04-23 06:58:54.693998,Lago de Lima,Chácara Leonina,64417203 Azevedo Paulista / MG,,,,
4040,Davi Luiz Rodrigues,alanapimenta@example.com,(051) 4494 7563,758.412.096-20,1997-12-07,4929.21,7237,536202,active,2021-10-22 05:32:29.091797,"Largo Maria Júlia Sá, 9",Europa,01931-067 Caldeira / PI,,,,
4041,Valentim Mendes,umoreira@example.net,+55 (081) 4082-2382,984.250.136-15,1973-10-29,4796.8,9487,530474,active,2021-09-05 03:58:01.744984,"Parque Vargas, 81",Minas Caixa,96175830 Moraes / AP,,,,
4042,Ryan Fogaça,bbrito@example.net,11 2281-7181,042.615.837-71,1946-12-24,3766.93,5357,489742,active,2022-02-05 09:51:02.092090,"Núcleo Caldeira, 24",Nova Esperança,89403110 Siqueira / AM,,,,
4043,Alícia da Paz,carlos-eduardolopes@example.net,(051) 9167-1799,438.125.697-28,1965-10-06,7432.09,9708,924596,inactive,2020-09-24 13:39:43.227958,"Núcleo Mendonça, 25",Vila Sesc,02454846 Casa Grande / MS,,,,
4044,Natália Costa,da-costazoe@example.com,+55 51 7976 1079,837.214.596-28,1936-07-11,7224.83,1900,760056,active,2023-10-11 18:57:46.228698,"Pátio de Campos, 98",Lorena,66959072 Barbosa / RS,,,,
4045,Dr. Levi Mendonça,samuelcarvalho@example.net,+55 (021) 7559-6203,034.629.758-38,1984-06-07,5308.9,2696,752678,inactive,2020-12-28 23:30:17.019221,"Esplanada de Abreu, 54",Jardim Guanabara,56664-503 Borges / AM,,,,
4046,Caroline Costa,fogacasabrina@example.org,31 1154 4087,295.807.463-38,1968-04-20,6892.52,1389,690865,inactive,2023-05-23 04:52:41.023938,Estrada de da Cruz,Tupi A,04847710 Santos / TO,,,,
4047,Larissa Fernandes,ana-sophiacastro@example.org,(061) 1155-0721,597.214.836-64,1994-09-26,8717.22,8176,100203,active,2020-06-27 15:36:12.438178,"Lagoa Benicio Nogueira, 8",Vale Do Jatoba,37959-882 Campos / PE,,,,
4048,Théo Mendes,henrique93@example.org,0300-876-5594,608.254.371-80,1983-09-20,4917.99,5739,168016,inactive,2022-10-28 16:58:22.441301,"Favela Luiz Otávio Vargas, 1",Confisco,34777-160 Melo / PE,,,,
4049,Sr. Otto Moura,joao-miguelcorreia@example.com,(081) 1216 7877,148.597.230-23,1993-03-26,7169.98,1929,236045,inactive,2023-05-17 20:26:21.746457,Praça de Vieira,Jardinópolis,32440300 Garcia do Galho / TO,,,,
4050,Maria Flor da Paz,duartemariana@example.net,84 5948-9968,237.540.869-10,1993-06-20,2353.29,9352,625587,inactive,2022-04-25 13:09:42.405692,"Avenida Albuquerque, 64",Vila De Sá,26049-158 Montenegro da Prata / BA,,,,
4051,Emanuel Souza,rochabrenda@example.com,(051) 8904-7911,405.182.379-23,1946-09-12,1187.62,5913,315732,active,2023-01-14 12:37:37.819552,"Setor de Andrade, 37",São Gonçalo,29084-731 Pires / SC,,,,
4052,Davi Costela,ana-cecilia48@example.org,(084) 7147 6735,453.721.680-80,1940-05-20,2967.66,9591,419831,inactive,2023-02-18 02:20:27.969289,"Chácara de Duarte, 59",Nova Pampulha,20353-152 Cavalcante / RN,,,,
4053,Sr. Henrique Oliveira,luana61@example.com,+55 (041) 4210 2314,421.679.035-61,1975-08-18,2238.57,7762,697032,inactive,2021-04-12 01:43:57.786969,"Feira Clara da Rocha, 33",Pongelupe,32650-427 Cavalcante / PE,,,,
4054,Daniel das Neves,leo22@example.org,+55 31 6076-9001,185.304.697-39,1961-07-07,7656.01,2325,382772,inactive,2024-02-11 03:56:22.970845,Viaduto Ribeiro,Santa Rita,68868-502 Nogueira das Flores / SC,,,,
4055,Maria Júlia da Mata,maria-eduarda03@example.org,+55 (031) 1371 6072,381.592.476-64,2001-05-22,3834.09,6335,133320,inactive,2024-03-30 10:50:43.714692,"Feira Câmara, 2",Vila Independencia 3ª Seção,38145239 Pacheco de Lopes / PA,,,,
4056,Jade das Neves,nalmeida@example.org,+55 11 1760-6740,328.157.904-32,1960-01-26,7100.74,1668,824848,inactive,2020-01-11 00:25:46.710491,"Campo Rios, 980",Vila Coqueiral,86534914 Nascimento de Barbosa / AL,,,,
4057,Rafael Guerra,ana-beatriz81@example.org,11 2561-9981,154.630.982-98,1992-04-22,1809.44,9685,718457,active,2020-06-03 18:35:39.970282,"Trevo de Melo, 59",Tirol,05854254 Araújo / SE,,,,
